com.samsung.health.skin_temperature,6307003,4
create_sh_ver,stat_m1,stat_m2,baseline,start_time,binning_data,stat_n,tag_id,modify_sh_ver,lower_bound,update_time,create_time,client_data_id,upper_bound,max,min,client_data_ver,temperature,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
,33.954746,1152.9578,33.67082,2025-12-09 09:18:00.000,39210c20-a347-44d6-8d9e-b85a9bb2acb9.binning_data.json,41,31301,,32.777756,2025-12-09 10:28:34.298,2025-12-09 10:28:34.298,,34.395348,34.130604,33.43004,,33.954746,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-09 10:07:00.000,39210c20-a347-44d6-8d9e-b85a9bb2acb9,
,33.779522,1141.0753,33.70283,2025-12-10 02:39:00.000,40c62e3a-f390-4e17-8aed-38e40fdcad9a.binning_data.json,46,31301,,32.873043,2025-12-10 04:07:37.635,2025-12-10 04:07:37.635,,34.428726,34.023636,33.57182,,33.779522,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-10 03:40:00.000,40c62e3a-f390-4e17-8aed-38e40fdcad9a,
,33.596138,1128.9617,33.704567,2025-12-10 04:10:00.000,78c6c32b-baaa-4497-a887-585e360bd72b.binning_data.json,251,31301,,32.947227,2025-12-10 09:04:10.226,2025-12-10 09:04:10.226,,34.37809,34.673294,32.76306,,33.596138,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-10 08:41:00.000,78c6c32b-baaa-4497-a887-585e360bd72b,
,33.883503,1148.7754,33.72646,2025-12-11 03:28:00.000,b72c6307-4f75-4717-b44d-a5c1109ae451.binning_data.json,396,31301,,32.932297,2025-12-11 10:42:50.005,2025-12-11 10:42:50.005,,34.373066,34.936848,31.877728,,33.883503,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-11 10:18:00.000,b72c6307-4f75-4717-b44d-a5c1109ae451,
,34.16257,1167.1522,33.902355,2025-12-12 04:17:00.000,493bd7cd-059a-46f0-b0ff-4ca6a4054ed8.binning_data.json,334,31301,,32.953,2025-12-12 10:31:54.075,2025-12-12 10:31:54.075,,34.61035,34.770893,33.42691,,34.16257,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-12 10:06:00.000,493bd7cd-059a-46f0-b0ff-4ca6a4054ed8,
,32.72986,1071.9419,33.941933,2025-12-13 04:05:00.000,5a9399de-6b54-4b79-bb83-973e27df1b7f.binning_data.json,108,31301,,33.012238,2025-12-13 06:38:11.921,2025-12-13 06:38:11.921,,34.63042,34.056374,31.463882,,32.72986,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-13 06:08:00.000,5a9399de-6b54-4b79-bb83-973e27df1b7f,
,33.07203,1094.4727,33.885117,2025-12-13 06:45:00.000,19c04f87-f359-4b4d-9116-406b77a9703a.binning_data.json,175,31301,,32.947342,2025-12-13 10:21:50.131,2025-12-13 10:21:50.131,,34.558605,34.35312,31.961718,,33.07203,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-13 09:58:00.000,19c04f87-f359-4b4d-9116-406b77a9703a,
,34.06702,1160.8232,33.834427,2025-12-14 02:42:00.000,5a8b3ea7-9cda-437b-a52d-0d1708a9dd72.binning_data.json,92,31301,,32.822098,2025-12-14 05:00:32.347,2025-12-14 05:00:32.347,,34.53292,34.89224,33.125046,,34.06702,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-14 04:34:00.000,5a8b3ea7-9cda-437b-a52d-0d1708a9dd72,
,32.796967,1076.2026,33.844154,2025-12-14 06:36:00.000,7c53d601-f70a-4a50-8506-07fe2f19395a.binning_data.json,172,31301,,32.908226,2025-12-14 10:06:06.689,2025-12-14 10:06:06.689,,34.594627,34.218376,31.237926,,32.796967,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-14 09:43:00.000,7c53d601-f70a-4a50-8506-07fe2f19395a,
,34.32577,1178.4026,33.76822,2025-12-14 23:52:00.000,b434c9e5-3422-4baf-8226-c1931b87d52c.binning_data.json,145,31301,,32.779415,2025-12-15 02:34:11.316,2025-12-15 02:34:11.316,,34.547596,35.045246,33.59056,,34.32577,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-15 02:34:00.000,b434c9e5-3422-4baf-8226-c1931b87d52c,
,34.01793,1157.3877,33.8143,2025-12-15 03:14:00.000,6a468c68-98b4-4a2d-af3c-3be58cf011c9.binning_data.json,388,31301,,32.920258,2025-12-15 10:20:56.779,2025-12-15 10:20:56.779,,34.6075,34.775143,33.143112,,34.01793,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-15 09:57:00.000,6a468c68-98b4-4a2d-af3c-3be58cf011c9,
,33.288845,1108.2954,33.78865,2025-12-16 03:04:00.000,6fae9316-e7e1-4ea6-833e-be406f48aee1.binning_data.json,357,31301,,32.899265,2025-12-16 09:40:56.820,2025-12-16 09:40:56.820,,34.587284,34.027466,32.366516,,33.288845,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-16 09:17:00.000,6fae9316-e7e1-4ea6-833e-be406f48aee1,
,33.886627,1148.3578,33.67396,2025-12-17 03:25:00.000,7c7e58bb-724d-41cc-8204-04385926b2bf.binning_data.json,330,31301,,32.666298,2025-12-17 09:32:43.142,2025-12-17 09:32:43.142,,34.534206,34.42233,33.18204,,33.886627,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-17 09:09:00.000,7c7e58bb-724d-41cc-8204-04385926b2bf,
,33.505882,1123.298,33.707943,2025-12-18 01:25:00.000,b9c10d6d-05ed-4c1e-b7ee-7395634099b3.binning_data.json,242,31301,,32.568367,2025-12-18 06:07:30.671,2025-12-18 06:07:30.671,,34.553165,35.271744,32.42113,,33.505882,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-18 05:44:00.000,b9c10d6d-05ed-4c1e-b7ee-7395634099b3,
,33.074947,1094.9358,33.69009,2025-12-18 06:55:00.000,b19ec163-3ed6-4f7e-8939-61dd12778cf2.binning_data.json,191,31301,,32.58247,2025-12-18 10:49:14.946,2025-12-18 10:49:14.946,,34.624134,34.405994,31.518553,,33.074947,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-18 10:24:00.000,b19ec163-3ed6-4f7e-8939-61dd12778cf2,
,34.528294,1192.6975,33.6135,2025-12-19 03:07:00.000,8f5bd8bf-6a0b-47ee-b2c8-8bbe3be8349e.binning_data.json,388,31301,,32.53116,2025-12-19 10:16:19.897,2025-12-19 10:16:19.897,,34.5483,35.453445,32.213604,,34.528294,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-19 09:54:00.000,8f5bd8bf-6a0b-47ee-b2c8-8bbe3be8349e,
,34.56017,1195.0073,33.679787,2025-12-20 02:58:00.000,c6ac288b-67cd-4ff9-b476-932b9bc55bbc.binning_data.json,329,31301,,32.39281,2025-12-20 09:07:57.865,2025-12-20 09:07:57.865,,34.587494,35.746037,32.98781,,34.56017,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-20 08:43:00.000,c6ac288b-67cd-4ff9-b476-932b9bc55bbc,
,34.079468,1161.4403,33.779083,2025-12-20 09:31:00.000,a9c29a36-498f-42cc-bfb0-f87c02fe7049.binning_data.json,36,31301,,32.467186,2025-12-20 10:45:27.516,2025-12-20 10:45:27.516,,34.673027,34.359203,33.69516,,34.079468,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-20 10:24:00.000,a9c29a36-498f-42cc-bfb0-f87c02fe7049,
,33.264988,1106.7908,33.871914,2025-12-21 05:37:00.000,ba4db5f0-4739-4744-bd02-19c53a59e482.binning_data.json,213,31301,,32.777035,2025-12-21 09:51:18.740,2025-12-21 09:51:18.740,,34.738842,34.03537,32.418056,,33.264988,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-21 09:26:00.000,ba4db5f0-4739-4744-bd02-19c53a59e482,
,33.34303,1111.9736,33.827076,2025-12-21 09:58:00.000,41f7b9c2-2b5e-4965-98be-32bbe07c1046.binning_data.json,114,31301,,32.732166,2025-12-21 12:30:53.356,2025-12-21 12:30:53.356,,34.673782,34.445866,32.86228,,33.34303,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-21 12:05:00.000,41f7b9c2-2b5e-4965-98be-32bbe07c1046,
,34.260895,1173.9271,33.837746,2025-12-22 06:02:00.000,f0e5ea60-a501-4ba8-9315-11d9a0d05997.binning_data.json,148,31301,,32.699318,2025-12-22 09:17:42.366,2025-12-22 09:17:42.366,,34.646137,34.7843,33.661617,,34.260895,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-22 08:52:00.000,f0e5ea60-a501-4ba8-9315-11d9a0d05997,
,33.586674,1128.1792,33.860634,2025-12-22 09:24:00.000,a2c6cd81-6652-44a7-a647-33f65f00574a.binning_data.json,120,31301,,32.768707,2025-12-22 12:02:52.658,2025-12-22 12:02:52.658,,34.6378,34.241714,33.047497,,33.586674,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-22 11:40:00.000,a2c6cd81-6652-44a7-a647-33f65f00574a,
,34.213963,1170.6268,33.822586,2025-12-23 08:04:00.000,56a74a2f-fb16-41de-b7d0-f31daac10e19.binning_data.json,119,31301,,32.755047,2025-12-23 10:42:40.552,2025-12-23 10:42:40.552,,34.561592,34.449142,33.733315,,34.213963,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-23 10:19:00.000,56a74a2f-fb16-41de-b7d0-f31daac10e19,
,33.87199,1147.3273,33.928917,2025-12-24 04:14:00.000,59e69c7b-fbc3-4ee5-8e2f-d72d6e7f3286.binning_data.json,46,31301,,32.94006,2025-12-24 05:37:18.557,2025-12-24 05:37:18.557,,34.591225,34.113186,33.705097,,33.87199,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-24 05:14:00.000,59e69c7b-fbc3-4ee5-8e2f-d72d6e7f3286,
,34.169464,1167.6473,33.927765,2025-12-24 05:46:00.000,b5837c72-9192-40b3-9103-f0314a48c7d2.binning_data.json,86,31301,,33.034447,2025-12-24 07:54:45.861,2025-12-24 07:54:45.861,,34.54754,34.63616,33.615234,,34.169464,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-24 07:28:00.000,b5837c72-9192-40b3-9103-f0314a48c7d2,
,33.739555,1138.4094,33.936565,2025-12-24 08:01:00.000,d154ee0a-2edf-44b1-a168-158cab74e518.binning_data.json,117,31301,,33.09898,2025-12-24 10:37:09.015,2025-12-24 10:37:09.015,,34.55739,34.11613,33.384876,,33.739555,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-24 10:17:00.000,d154ee0a-2edf-44b1-a168-158cab74e518,
,33.406704,1116.1295,33.93351,2025-12-25 04:28:00.000,31ca9f1c-6324-4452-9b25-e334ed107e2b.binning_data.json,383,31301,,33.121517,2025-12-25 11:19:58.323,2025-12-25 11:19:58.323,,34.52336,34.176662,32.546875,,33.406704,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-25 11:00:00.000,31ca9f1c-6324-4452-9b25-e334ed107e2b,
,34.226902,1171.6294,33.96481,2025-12-26 06:45:00.000,1067a6df-c2ff-4a5a-82be-e3471aabc47f.binning_data.json,101,31301,,33.225166,2025-12-26 09:16:09.199,2025-12-26 09:16:09.199,,34.401146,34.879616,33.501793,,34.226902,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-26 08:48:00.000,1067a6df-c2ff-4a5a-82be-e3471aabc47f,
,34.35564,1180.4346,33.85876,2025-12-27 04:08:00.000,bb535979-2471-4956-9be9-2248256a9b1e.binning_data.json,324,31301,,33.344532,2025-12-27 09:57:12.618,2025-12-27 09:57:12.618,,34.401146,35.22537,33.68766,,34.35564,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-27 09:53:00.000,bb535979-2471-4956-9be9-2248256a9b1e,
,33.219456,1103.8981,33.814877,2025-12-28 06:11:00.000,b68254e9-19e0-4ee3-bcd3-916d2cf07ac1.binning_data.json,115,31301,,33.39442,2025-12-28 08:46:08.908,2025-12-28 08:46:08.908,,34.40714,34.260925,32.613285,,33.219456,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-28 08:21:00.000,b68254e9-19e0-4ee3-bcd3-916d2cf07ac1,
,34.47653,1188.7036,33.778572,2025-12-28 09:08:00.000,d04e8ccb-90e8-4316-8bf3-14375fc5aa19.binning_data.json,70,31301,,33.29678,2025-12-28 10:57:27.990,2025-12-28 10:57:27.990,,34.388863,34.970596,34.01793,,34.47653,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-28 10:33:00.000,d04e8ccb-90e8-4316-8bf3-14375fc5aa19,
,34.13486,1165.2896,33.906197,2025-12-29 02:51:00.000,ab40271a-aa49-4e6d-8c66-f14d1cd3c1fe.binning_data.json,459,31301,,33.514824,2025-12-29 10:56:19.075,2025-12-29 10:56:19.075,,34.489788,34.814484,33.43431,,34.13486,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-29 10:48:00.000,ab40271a-aa49-4e6d-8c66-f14d1cd3c1fe,
,33.963646,1153.5706,33.95609,2025-12-30 05:09:00.000,9ae3cfc1-8df2-4162-999a-42c0803f512b.binning_data.json,176,31301,,33.459446,2025-12-30 08:41:10.324,2025-12-30 08:41:10.324,,34.537964,34.614887,33.59658,,33.963646,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-30 08:19:00.000,9ae3cfc1-8df2-4162-999a-42c0803f512b,
,34.147263,1166.0824,33.94045,2025-12-31 02:31:00.000,b8cdc45a-3a60-4303-a9b3-f3ba4f574fdc.binning_data.json,230,31301,,33.442356,2025-12-31 07:01:55.717,2025-12-31 07:01:55.717,,34.558685,34.615833,33.724194,,34.147263,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-31 06:38:00.000,b8cdc45a-3a60-4303-a9b3-f3ba4f574fdc,
,33.68062,1134.68,33.963024,2025-12-31 09:00:00.000,109d4fcb-7a2b-483a-9088-cd3fc5b5bbeb.binning_data.json,64,31301,,33.560795,2025-12-31 10:23:44.523,2025-12-31 10:23:44.523,,34.571224,34.3038,32.566685,,33.68062,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-31 10:23:00.000,109d4fcb-7a2b-483a-9088-cd3fc5b5bbeb,
,33.106117,1096.1989,33.960167,2026-01-01 04:24:00.000,573982f3-701c-4bb7-a6bc-27a5d9c55830.binning_data.json,308,31301,,33.3035,2026-01-01 10:13:59.663,2026-01-01 10:13:59.663,,34.63716,34.033443,32.34772,,33.106117,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-01 09:50:00.000,573982f3-701c-4bb7-a6bc-27a5d9c55830,
,33.428913,1117.7145,33.932514,2026-01-02 01:57:00.000,9ce69456-d3de-4d55-ab4d-841435340c8a.binning_data.json,295,31301,,33.3035,2026-01-02 07:36:54.891,2026-01-02 07:36:54.891,,34.63716,34.38957,32.554516,,33.428913,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-02 07:14:00.000,9ce69456-d3de-4d55-ab4d-841435340c8a,
,33.291954,1108.3705,33.86316,2026-01-02 07:49:00.000,947ad9f4-b6aa-449d-b130-068c94a684b3.binning_data.json,82,31301,,33.209877,2026-01-02 09:28:09.914,2026-01-02 09:28:09.914,,34.606216,33.568848,32.848564,,33.291954,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-02 09:28:00.000,947ad9f4-b6aa-449d-b130-068c94a684b3,
,34.73009,1206.4127,33.728004,2026-01-04 05:21:00.000,4f97a57d-1b87-4ff2-b3c3-e53eb6c2a3af.binning_data.json,107,31301,,33.0483,2026-01-04 07:42:48.025,2026-01-04 07:42:48.025,,34.433277,35.36396,33.94339,,34.73009,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-04 07:30:00.000,4f97a57d-1b87-4ff2-b3c3-e53eb6c2a3af,
,33.781563,1141.4203,33.793846,2026-01-05 03:14:00.000,61f4471c-258c-47f4-aac2-a0f1ad1855af.binning_data.json,353,31301,,33.12081,2026-01-05 09:35:38.918,2026-01-05 09:35:38.918,,34.462,34.778187,32.88169,,33.781563,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-05 09:25:00.000,61f4471c-258c-47f4-aac2-a0f1ad1855af,
,33.99009,1155.9186,33.69424,2026-01-06 05:01:00.000,f17a704e-c0e3-4a80-a440-084950e886e7.binning_data.json,226,31301,,33.028706,2026-01-06 09:09:58.602,2026-01-06 09:09:58.602,,34.45595,35.33007,32.509865,,33.99009,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-06 09:07:00.000,f17a704e-c0e3-4a80-a440-084950e886e7,
,34.908543,1218.8278,33.705917,2026-01-07 04:55:00.000,cd785877-4678-4887-9160-3b34adb793b8.binning_data.json,238,31301,,32.847584,2026-01-07 09:29:31.202,2026-01-07 09:29:31.202,,34.57515,35.536274,33.993687,,34.908543,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-07 09:07:00.000,cd785877-4678-4887-9160-3b34adb793b8,
,33.474133,1120.7773,33.821728,2026-01-08 04:13:00.000,242cc82e-e939-4bbd-b943-185c167cfcb7.binning_data.json,285,31301,,32.947605,2026-01-08 09:35:51.173,2026-01-08 09:35:51.173,,34.779045,35.15122,32.789757,,33.474133,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-08 09:13:00.000,242cc82e-e939-4bbd-b943-185c167cfcb7,
,33.799183,1142.6052,33.898235,2026-01-09 02:38:00.000,b2a81214-eeaa-4a7a-a5b7-68d9c1d6d425.binning_data.json,299,31301,,33.003582,2026-01-09 07:59:03.689,2026-01-09 07:59:03.689,,35.0026,34.613754,32.95374,,33.799183,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-09 07:58:00.000,b2a81214-eeaa-4a7a-a5b7-68d9c1d6d425,
,33.119263,1097.0447,33.882523,2026-01-09 08:02:00.000,a14f2621-68aa-4a37-8670-ceeda8bce904.binning_data.json,33,31301,,32.995274,2026-01-09 09:21:32.602,2026-01-09 09:21:32.602,,34.93779,33.651653,32.55723,,33.119263,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-09 08:56:00.000,a14f2621-68aa-4a37-8670-ceeda8bce904,
,33.73609,1138.3112,33.98444,2026-01-10 02:35:00.000,74e7f88f-b61f-4c69-bfac-949944b78d21.binning_data.json,220,31301,,33.02516,2026-01-10 06:42:30.266,2026-01-10 06:42:30.266,,35.047436,34.358692,32.864727,,33.73609,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-10 06:36:00.000,74e7f88f-b61f-4c69-bfac-949944b78d21,
,33.438366,1118.3706,33.953415,2026-01-11 03:31:00.000,3d113734-0619-45f8-8867-f178fa61cd7d.binning_data.json,353,31301,,32.998425,2026-01-11 09:45:19.825,2026-01-11 09:45:19.825,,34.932644,34.53955,32.59299,,33.438366,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-11 09:38:00.000,3d113734-0619-45f8-8867-f178fa61cd7d,
,33.531586,1124.4092,33.829926,2026-01-13 01:55:00.000,1eb156f7-cc0e-4f8c-9964-1b46fe8b7edc.binning_data.json,313,31301,,32.751686,2026-01-13 07:45:54.356,2026-01-13 07:45:54.356,,34.798656,33.952744,33.011303,,33.531586,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-13 07:23:00.000,1eb156f7-cc0e-4f8c-9964-1b46fe8b7edc,
,34.149094,1166.6565,33.78245,2026-01-13 07:43:00.000,261e8d5d-8651-4aa3-9c2a-692b291a2664.binning_data.json,138,31301,,32.794956,2026-01-13 10:17:45.458,2026-01-13 10:17:45.458,,34.65767,35.309456,32.877106,,34.149094,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-13 10:16:00.000,261e8d5d-8651-4aa3-9c2a-692b291a2664,
,33.499428,1122.339,33.784405,2026-01-14 00:37:00.000,a3d1615e-52d8-49cc-8959-c2feaa435bf9.binning_data.json,182,31301,,32.84827,2026-01-14 04:21:34.851,2026-01-14 04:21:34.851,,34.654236,34.055763,32.48804,,33.499428,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-14 03:56:00.000,a3d1615e-52d8-49cc-8959-c2feaa435bf9,
,33.898647,1149.2177,33.75924,2026-01-14 05:40:00.000,1fe39ceb-497e-43c8-98f3-f2055ae46a8f.binning_data.json,180,31301,,32.806694,2026-01-14 09:02:08.916,2026-01-14 09:02:08.916,,34.568737,34.62984,33.38409,,33.898647,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-14 09:02:00.000,1fe39ceb-497e-43c8-98f3-f2055ae46a8f,
,34.04349,1159.1306,33.635204,2026-01-15 01:09:00.000,4d5f0672-9611-4c14-8a6b-09cb5e7bf2ae.binning_data.json,490,31301,,32.806694,2026-01-15 09:40:08.899,2026-01-15 09:40:08.899,,34.471653,35.100872,33.287895,,34.04349,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-15 09:40:00.000,4d5f0672-9611-4c14-8a6b-09cb5e7bf2ae,
,34.32557,1178.3223,33.7466,2026-01-16 02:52:00.000,8b24d813-816b-4e4e-9854-931b606676e2.binning_data.json,79,31301,,32.877857,2026-01-16 04:56:18.256,2026-01-16 04:56:18.256,,34.46446,34.725567,33.877403,,34.32557,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-16 04:26:00.000,8b24d813-816b-4e4e-9854-931b606676e2,
,33.712177,1136.6681,33.7666,2026-01-16 06:11:00.000,96f86421-8cdb-45a1-853b-47643a517db2.binning_data.json,157,31301,,32.941135,2026-01-16 09:13:04.596,2026-01-16 09:13:04.596,,34.497097,34.488194,33.040707,,33.712177,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-16 09:06:00.000,96f86421-8cdb-45a1-853b-47643a517db2,
,34.230274,1171.7961,33.76806,2026-01-17 03:04:00.000,6b7d0612-754f-4b2b-9751-adc3fafe26c3.binning_data.json,228,31301,,33.008404,2026-01-17 07:14:36.047,2026-01-17 07:14:36.047,,34.556927,34.811943,33.548523,,34.230274,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-17 07:09:00.000,6b7d0612-754f-4b2b-9751-adc3fafe26c3,
,34.228817,1171.6903,33.813095,2026-01-17 07:20:00.000,e2162124-ac18-4975-b463-9d86abf940d3.binning_data.json,73,31301,,33.07592,2026-01-17 08:58:53.821,2026-01-17 08:58:53.821,,34.588802,34.690804,33.33069,,34.228817,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-17 08:36:00.000,e2162124-ac18-4975-b463-9d86abf940d3,
,33.869728,1147.1794,33.825672,2026-01-17 08:59:00.000,657c50fc-5a24-4240-9b56-4346369d1c51.binning_data.json,45,31301,,33.113792,2026-01-17 09:59:08.673,2026-01-17 09:59:08.673,,34.606373,34.09006,33.680176,,33.869728,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-17 09:59:00.000,657c50fc-5a24-4240-9b56-4346369d1c51,
,34.298496,1176.4799,33.835365,2026-01-18 04:00:00.000,90f49444-8fa2-4d25-bb0d-6430a6a08cc7.binning_data.json,346,31301,,33.211475,2026-01-18 10:17:45.034,2026-01-18 10:17:45.034,,34.567993,34.850407,33.57609,,34.298496,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-18 10:07:00.000,90f49444-8fa2-4d25-bb0d-6430a6a08cc7,
,33.25626,1106.2711,33.970005,2026-01-19 04:48:00.000,902d88c7-50fd-44cd-be50-4a5711c6aca9.binning_data.json,342,31301,,33.31133,2026-01-19 11:01:16.690,2026-01-19 11:01:16.690,,34.6124,34.178898,32.104633,,33.25626,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-19 10:49:00.000,902d88c7-50fd-44cd-be50-4a5711c6aca9,
,33.56295,1127.047,33.875134,2026-01-20 04:39:00.000,21bb5855-f43f-4c9f-878b-5fba845ffe09.binning_data.json,205,31301,,33.25705,2026-01-20 08:49:31.073,2026-01-20 08:49:31.073,,34.558212,34.85194,31.977388,,33.56295,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-20 08:25:00.000,21bb5855-f43f-4c9f-878b-5fba845ffe09,
,33.552094,1125.7478,33.852097,2026-01-20 08:51:00.000,93e16fd9-85ae-4a3a-9b9e-1e0795f23856.binning_data.json,26,31301,,33.171604,2026-01-20 09:31:31.136,2026-01-20 09:31:31.136,,34.590847,33.644978,33.42,,33.552094,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-20 09:31:00.000,93e16fd9-85ae-4a3a-9b9e-1e0795f23856,
,34.046474,1159.1643,33.849316,2026-01-20 09:36:00.000,8f348ee5-52bf-41f2-b573-76af9f154b2e.binning_data.json,5,31301,,33.196445,2026-01-20 10:10:43.055,2026-01-20 10:10:43.055,,34.53734,34.09958,33.983875,,34.046474,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-20 09:48:00.000,8f348ee5-52bf-41f2-b573-76af9f154b2e,
,32.919724,1084.1665,33.874363,2026-01-21 05:53:00.000,7a66ac97-bd3d-4d55-82d7-1730a4869fab.binning_data.json,225,31301,,33.306248,2026-01-21 10:07:36.366,2026-01-21 10:07:36.366,,34.50725,34.294296,31.586197,,32.919724,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-21 10:02:00.000,7a66ac97-bd3d-4d55-82d7-1730a4869fab,
,33.93472,1151.6871,33.80641,2026-01-22 06:33:00.000,fd5b7b97-675f-44e8-b636-924c9740f3cb.binning_data.json,64,31301,,33.24859,2026-01-22 08:17:20.614,2026-01-22 08:17:20.614,,34.51746,34.37155,33.105106,,33.93472,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-22 07:53:00.000,fd5b7b97-675f-44e8-b636-924c9740f3cb,
,32.991184,1088.5206,33.810005,2026-01-22 08:17:00.000,d1022a26-ba8e-4fb0-9e17-de4fd8028269.binning_data.json,190,31301,,33.232647,2026-01-22 11:58:20.639,2026-01-22 11:58:20.639,,34.501247,33.870426,32.361946,,32.991184,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-22 11:42:00.000,d1022a26-ba8e-4fb0-9e17-de4fd8028269,
,34.641914,1201.077,33.673992,2026-01-23 02:35:00.000,18ac8cce-d16a-41c8-b16d-70e5e1176fb2.binning_data.json,320,31301,,33.129765,2026-01-23 08:40:39.519,2026-01-23 08:40:39.519,,34.416763,35.730473,31.975721,,34.641914,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-23 08:16:00.000,18ac8cce-d16a-41c8-b16d-70e5e1176fb2,
,34.070656,1160.9003,33.808365,2026-01-23 08:36:00.000,3f7c4052-f73d-4c56-ae35-8ad1c7b8bb7e.binning_data.json,44,31301,,33.014523,2026-01-23 09:57:51.899,2026-01-23 09:57:51.899,,34.46013,34.99941,33.84104,,34.070656,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-23 09:34:00.000,3f7c4052-f73d-4c56-ae35-8ad1c7b8bb7e,
