com.samsung.health.floors_climbed,6307003,7
start_time,custom,update_time,create_time,client_data_id,client_data_ver,floor,raw_data,time_offset,deviceuuid,pkg_name,end_time,datauuid
2025-12-17 11:13:43.000,,2025-12-17 13:19:26.273,2025-12-17 13:19:26.273,,,1.0,3ce0541f-2327-42e9-8382-b2b578642476.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2025-12-17 13:09:44.000,3ce0541f-2327-42e9-8382-b2b578642476,
2025-12-17 13:09:40.571,,2025-12-17 23:34:59.058,2025-12-17 23:34:59.058,,,1.0,37dbd83d-5b8a-4856-8895-5323878406cf.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2025-12-17 23:32:09.001,37dbd83d-5b8a-4856-8895-5323878406cf,
2025-12-18 03:00:00.221,,2025-12-18 13:20:51.615,2025-12-18 13:20:51.615,,,1.0,1f8d4ee1-5130-4d51-badb-07a8ce383c88.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2025-12-18 13:20:28.001,1f8d4ee1-5130-4d51-badb-07a8ce383c88,
2025-12-21 03:00:00.556,,2025-12-21 22:52:28.402,2025-12-21 22:52:28.402,,,1.0,1e0d4d16-b615-46ae-a147-9dc7bde0ff56.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2025-12-21 22:51:33.000,1e0d4d16-b615-46ae-a147-9dc7bde0ff56,
2025-12-22 03:00:00.000,,2025-12-22 13:12:39.453,2025-12-22 13:12:39.453,,,1.0,e6545d95-efb3-4eef-971a-01e0b2447723.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2025-12-22 13:12:11.000,e6545d95-efb3-4eef-971a-01e0b2447723,
2025-12-22 13:12:07.630,,2025-12-22 19:12:04.181,2025-12-22 19:12:04.181,,,1.0,8c6d09fd-785c-40c5-8e10-c50d1f86a657.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2025-12-22 19:11:37.001,8c6d09fd-785c-40c5-8e10-c50d1f86a657,
2025-12-25 03:00:00.000,,2025-12-25 12:15:01.992,2025-12-25 12:15:01.992,,,1.0,dbcb197d-d75f-45b2-872c-23e2602b1a3e.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2025-12-25 12:14:28.999,dbcb197d-d75f-45b2-872c-23e2602b1a3e,
2025-12-25 12:14:23.119,,2025-12-25 17:45:57.441,2025-12-25 17:45:57.441,,,1.0,a6e39e58-6e0a-4858-b12b-c9ad0003b8dc.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2025-12-25 17:45:02.000,a6e39e58-6e0a-4858-b12b-c9ad0003b8dc,
2025-12-28 03:00:00.000,,2025-12-28 12:27:55.707,2025-12-28 12:27:55.599,,,2.0,50b4d8e2-38d0-44ed-a7c8-72297419cc14.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2025-12-28 12:26:27.001,50b4d8e2-38d0-44ed-a7c8-72297419cc14,
2025-12-28 12:26:27.001,,2025-12-28 13:00:51.357,2025-12-28 13:00:51.357,,,1.0,15f13d81-f14d-4a4b-a81c-16da3a48c334.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2025-12-28 12:59:16.000,15f13d81-f14d-4a4b-a81c-16da3a48c334,
2025-12-28 12:59:12.889,,2025-12-28 18:24:18.649,2025-12-28 18:24:18.649,,,1.0,c5e226df-af6f-450f-a52a-e8d40b63da19.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2025-12-28 18:21:09.000,c5e226df-af6f-450f-a52a-e8d40b63da19,
2025-12-29 03:00:00.000,,2025-12-29 13:15:55.891,2025-12-29 13:15:55.891,,,1.0,5db5d216-9100-4b66-9789-efd7ef33590d.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2025-12-29 13:15:11.000,5db5d216-9100-4b66-9789-efd7ef33590d,
2026-01-01 03:00:00.000,,2026-01-01 16:45:05.762,2026-01-01 16:45:05.762,,,1.0,81958336-1abf-4dbe-b3ae-a37682b7dc91.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-01 16:44:46.000,81958336-1abf-4dbe-b3ae-a37682b7dc91,
2026-01-03 03:00:00.000,,2026-01-03 15:59:59.485,2026-01-03 15:59:59.485,,,1.0,730d01ce-7f42-4a85-8d8d-f69e803175bf.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-03 15:56:55.000,730d01ce-7f42-4a85-8d8d-f69e803175bf,
2026-01-03 15:56:55.001,,2026-01-03 16:56:32.343,2026-01-03 16:56:32.343,,,1.0,e8d2448f-afce-4b6b-b59a-6a4645879ec9.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-03 16:55:12.001,e8d2448f-afce-4b6b-b59a-6a4645879ec9,
2026-01-04 03:00:00.980,,2026-01-04 08:21:53.488,2026-01-04 08:21:53.488,,,1.0,082082fc-5972-45e2-afcd-0839e66a546c.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-04 08:19:39.000,082082fc-5972-45e2-afcd-0839e66a546c,
2026-01-04 08:19:39.000,,2026-01-04 08:45:39.908,2026-01-04 08:45:39.803,,,3.0,4dbf6900-2c3e-484c-aaea-311c93963f4d.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-04 08:36:57.000,4dbf6900-2c3e-484c-aaea-311c93963f4d,
2026-01-04 08:36:57.000,,2026-01-04 13:13:31.912,2026-01-04 13:13:31.912,,,1.0,949805e8-d85d-4aea-94fa-b5d7cc245745.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-04 12:44:22.000,949805e8-d85d-4aea-94fa-b5d7cc245745,
2026-01-04 12:44:22.000,,2026-01-04 13:51:13.558,2026-01-04 13:51:13.558,,,1.0,ca887c05-0774-4eb4-b973-690ccce1940c.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-04 13:47:59.000,ca887c05-0774-4eb4-b973-690ccce1940c,
2026-01-04 13:47:59.000,,2026-01-04 14:17:15.218,2026-01-04 14:17:15.218,,,1.0,1b4b13f0-39a3-4ed9-bd34-e39ff4ced168.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-04 14:16:26.000,1b4b13f0-39a3-4ed9-bd34-e39ff4ced168,
2026-01-04 14:16:26.000,,2026-01-04 14:19:03.620,2026-01-04 14:19:03.620,,,1.0,4dd7e1ab-7f63-4fcc-bb26-e3300ebf8cd3.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-04 14:18:47.000,4dd7e1ab-7f63-4fcc-bb26-e3300ebf8cd3,
2026-01-04 14:18:47.000,,2026-01-04 14:37:28.365,2026-01-04 14:37:28.365,,,1.0,6a60fc26-301e-4ab2-a759-ca53cd8f79d3.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-04 14:34:12.000,6a60fc26-301e-4ab2-a759-ca53cd8f79d3,
2026-01-04 14:34:12.000,,2026-01-04 17:49:36.774,2026-01-04 17:49:36.774,,,1.0,1752a1f0-1a44-4ae0-a814-ea59ea125d48.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-04 17:41:57.000,1752a1f0-1a44-4ae0-a814-ea59ea125d48,
2026-01-04 17:41:57.000,,2026-01-04 18:02:36.137,2026-01-04 18:02:36.137,,,1.0,ca66fa5f-cb39-4a27-b6ca-3b284c7d0f87.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-04 18:01:45.000,ca66fa5f-cb39-4a27-b6ca-3b284c7d0f87,
2026-01-04 18:01:45.000,,2026-01-04 18:53:54.319,2026-01-04 18:53:54.319,,,1.0,3c002445-e0a1-487c-bbc9-96ab44b589d9.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-04 18:53:30.000,3c002445-e0a1-487c-bbc9-96ab44b589d9,
2026-01-04 18:53:30.000,,2026-01-04 19:52:39.837,2026-01-04 19:52:39.837,,,1.0,fc89ee28-3f18-4413-a58a-746ccd7507cc.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-04 19:51:36.000,fc89ee28-3f18-4413-a58a-746ccd7507cc,
2026-01-04 19:51:34.904,,2026-01-04 21:30:48.610,2026-01-04 21:30:48.610,,,1.0,06519404-ad6f-44f2-9b49-e6a08e25d71f.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-04 21:25:45.999,06519404-ad6f-44f2-9b49-e6a08e25d71f,
2026-01-05 03:00:05.071,,2026-01-05 10:37:08.963,2026-01-05 10:37:08.963,,,1.0,68e3c699-f98a-4b29-a0dd-7bafc1505730.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-05 10:36:02.000,68e3c699-f98a-4b29-a0dd-7bafc1505730,
2026-01-05 10:36:01.999,,2026-01-05 17:39:31.167,2026-01-05 17:39:31.167,,,1.0,7564fa93-ea3d-4a71-8b84-14981f10cfc2.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-05 17:32:28.999,7564fa93-ea3d-4a71-8b84-14981f10cfc2,
2026-01-05 17:32:28.999,,2026-01-05 18:33:13.379,2026-01-05 18:33:13.379,,,1.0,b499a3e5-33ef-487f-9c7b-7d625e08dec3.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-05 18:27:19.999,b499a3e5-33ef-487f-9c7b-7d625e08dec3,
2026-01-05 18:27:20.000,,2026-01-05 19:02:50.854,2026-01-05 19:02:50.854,,,1.0,fec3a150-4005-43b1-a980-551209aab63b.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-05 19:01:34.000,fec3a150-4005-43b1-a980-551209aab63b,
2026-01-05 19:01:34.000,,2026-01-05 20:04:27.933,2026-01-05 20:04:27.933,,,1.0,7fab1cf7-7170-4972-8c47-d3c00af6d4a5.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-05 20:03:57.000,7fab1cf7-7170-4972-8c47-d3c00af6d4a5,
2026-01-06 03:00:00.000,,2026-01-06 12:04:00.139,2026-01-06 12:04:00.139,,,1.0,74ae9b0d-6d8c-4636-b3e6-632d03b6eeca.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-06 11:46:02.999,74ae9b0d-6d8c-4636-b3e6-632d03b6eeca,
2026-01-06 11:46:03.000,,2026-01-06 16:52:16.024,2026-01-06 16:52:16.024,,,1.0,da107858-21a0-4a35-9162-ae9ed4a1f73b.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-06 16:44:13.000,da107858-21a0-4a35-9162-ae9ed4a1f73b,
2026-01-06 16:44:13.000,,2026-01-06 16:56:26.006,2026-01-06 16:56:26.006,,,1.0,ba3b1de2-fed2-43bf-9a28-c6f949c59882.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-06 16:56:11.000,ba3b1de2-fed2-43bf-9a28-c6f949c59882,
2026-01-06 16:56:06.907,,2026-01-06 19:48:13.253,2026-01-06 19:48:13.253,,,1.0,33e2a401-d7e2-42dd-8a6b-58adc23de134.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-06 17:16:44.001,33e2a401-d7e2-42dd-8a6b-58adc23de134,
2026-01-06 17:16:44.000,,2026-01-06 19:48:13.285,2026-01-06 19:48:13.285,,,1.0,0b48e817-bc92-41d2-aed3-84f70be05854.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-06 17:34:46.999,0b48e817-bc92-41d2-aed3-84f70be05854,
2026-01-06 17:34:46.999,,2026-01-06 22:59:22.510,2026-01-06 22:59:22.510,,,1.0,455ac6de-3cf4-475e-8435-b8dacbe4fc8e.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-06 21:52:49.000,455ac6de-3cf4-475e-8435-b8dacbe4fc8e,
2026-01-06 21:52:49.000,,2026-01-06 22:59:22.558,2026-01-06 22:59:22.558,,,1.0,49e95d5d-faf8-4058-808c-1ab82dcd2072.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-06 22:05:59.000,49e95d5d-faf8-4058-808c-1ab82dcd2072,
2026-01-07 03:00:00.236,,2026-01-07 12:57:49.060,2026-01-07 12:57:49.060,,,1.0,2fee2735-78ec-4ed1-a361-67104f9240d4.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-07 12:56:50.001,2fee2735-78ec-4ed1-a361-67104f9240d4,
2026-01-07 12:56:50.001,,2026-01-07 15:38:22.832,2026-01-07 15:38:22.832,,,1.0,d6a23865-91dd-4148-8033-5d05460a8bb5.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-07 13:23:51.000,d6a23865-91dd-4148-8033-5d05460a8bb5,
2026-01-08 03:00:00.585,,2026-01-08 10:59:42.033,2026-01-08 10:59:42.033,,,1.0,cdf0371d-46e8-44df-8918-e8d72915ddaf.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 10:26:40.000,cdf0371d-46e8-44df-8918-e8d72915ddaf,
2026-01-08 10:26:40.000,,2026-01-08 10:59:42.134,2026-01-08 10:59:42.134,,,1.0,7428306f-0a30-421d-97cb-00a33fed6fa8.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 10:31:33.001,7428306f-0a30-421d-97cb-00a33fed6fa8,
2026-01-08 10:31:33.001,,2026-01-08 10:59:42.204,2026-01-08 10:59:42.204,,,1.0,a0181385-4b62-4a8d-812d-d4956e1d7963.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 10:40:53.000,a0181385-4b62-4a8d-812d-d4956e1d7963,
2026-01-08 10:40:53.000,,2026-01-08 10:59:42.355,2026-01-08 10:59:42.355,,,1.0,4e8e2344-8747-4dfc-9651-39154d4247cd.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 10:55:56.000,4e8e2344-8747-4dfc-9651-39154d4247cd,
2026-01-08 10:55:56.000,,2026-01-08 13:18:02.215,2026-01-08 13:18:02.215,,,1.0,3d667fd6-1767-4e77-a60d-f2df20c67bc9.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 11:06:26.000,3d667fd6-1767-4e77-a60d-f2df20c67bc9,
2026-01-08 11:06:26.000,,2026-01-08 13:18:02.385,2026-01-08 13:18:02.385,,,1.0,7719701e-a6dd-47c1-89f0-17b1697d394d.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 12:27:50.000,7719701e-a6dd-47c1-89f0-17b1697d394d,
2026-01-08 12:27:50.000,,2026-01-08 13:18:02.453,2026-01-08 13:18:02.453,,,1.0,b6ac2949-f309-4374-a6c4-924b8c9fa11a.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 12:35:49.000,b6ac2949-f309-4374-a6c4-924b8c9fa11a,
2026-01-08 12:35:49.000,,2026-01-08 14:53:21.289,2026-01-08 14:53:21.289,,,1.0,87f7d9eb-8e88-40af-aebe-cd83c8453679.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 13:34:49.000,87f7d9eb-8e88-40af-aebe-cd83c8453679,
2026-01-08 13:34:49.000,,2026-01-08 14:53:21.467,2026-01-08 14:53:21.467,,,1.0,e2a1506a-3ac3-4ed5-9b72-b31a3e3dfabb.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 13:46:25.000,e2a1506a-3ac3-4ed5-9b72-b31a3e3dfabb,
2026-01-08 13:46:25.000,,2026-01-08 14:53:21.586,2026-01-08 14:53:21.586,,,1.0,87cd772b-56da-4718-99e2-2459dbb4dea2.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 14:10:13.000,87cd772b-56da-4718-99e2-2459dbb4dea2,
2026-01-08 14:10:13.000,,2026-01-08 16:10:19.664,2026-01-08 16:10:19.664,,,1.0,849f98ff-008a-4147-b36c-95f318534c08.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 14:55:24.000,849f98ff-008a-4147-b36c-95f318534c08,
2026-01-08 14:55:24.000,,2026-01-08 16:10:19.758,2026-01-08 16:10:19.758,,,1.0,aa1ee225-859b-463d-ad4d-6b0356ee8152.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 14:59:43.001,aa1ee225-859b-463d-ad4d-6b0356ee8152,
2026-01-08 14:59:43.000,,2026-01-08 16:10:19.881,2026-01-08 16:10:19.801,,,3.0,f868c814-4309-48ba-9d05-46764d593fbd.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 15:26:48.000,f868c814-4309-48ba-9d05-46764d593fbd,
2026-01-08 15:26:48.000,,2026-01-08 19:31:26.140,2026-01-08 19:31:26.140,,,1.0,1df188f7-43de-4662-a241-8eb6fea923ce.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 19:01:11.000,1df188f7-43de-4662-a241-8eb6fea923ce,
2026-01-08 19:01:11.000,,2026-01-08 19:50:58.019,2026-01-08 19:50:57.794,,,2.0,842855c1-cbb9-4b25-b08e-fe1208858c91.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 19:40:34.000,842855c1-cbb9-4b25-b08e-fe1208858c91,
2026-01-08 19:40:34.000,,2026-01-08 20:28:51.121,2026-01-08 20:28:51.121,,,1.0,b8b327a3-81eb-471f-b035-71a4ffa1faf2.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-08 20:18:22.000,b8b327a3-81eb-471f-b035-71a4ffa1faf2,
2026-01-09 03:00:00.156,,2026-01-09 11:48:37.522,2026-01-09 11:48:37.522,,,1.0,f5d4d376-32a6-43b1-a823-d1e495bd0f0d.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-09 09:17:20.000,f5d4d376-32a6-43b1-a823-d1e495bd0f0d,
2026-01-09 09:17:19.999,,2026-01-09 11:48:37.592,2026-01-09 11:48:37.592,,,1.0,4a0c7aac-15fc-4dcb-b9ef-03392145d41c.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-09 10:41:07.999,4a0c7aac-15fc-4dcb-b9ef-03392145d41c,
2026-01-09 10:41:07.999,,2026-01-09 11:48:37.624,2026-01-09 11:48:37.624,,,1.0,97d3d584-5588-4c0f-8c79-bb12bb1d24ec.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-09 11:21:23.999,97d3d584-5588-4c0f-8c79-bb12bb1d24ec,
2026-01-09 11:21:24.000,,2026-01-09 11:48:37.703,2026-01-09 11:48:37.703,,,1.0,44bdd299-4c68-4325-9f73-95a0aa35a838.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-09 11:33:09.001,44bdd299-4c68-4325-9f73-95a0aa35a838,
2026-01-09 11:33:09.001,,2026-01-09 13:18:56.197,2026-01-09 13:18:56.197,,,1.0,13bd9ab8-f537-4eee-a95a-938d4d9c7db6.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-09 13:06:31.001,13bd9ab8-f537-4eee-a95a-938d4d9c7db6,
2026-01-09 13:06:31.001,,2026-01-09 14:39:43.972,2026-01-09 14:39:43.972,,,1.0,687e9459-eaa4-43e7-b5d7-7376d7c954ad.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-09 13:45:18.000,687e9459-eaa4-43e7-b5d7-7376d7c954ad,
2026-01-09 13:45:18.000,,2026-01-09 16:58:56.154,2026-01-09 16:58:56.154,,,1.0,baa91ee6-5d00-4845-bb2a-e3d68366fa5a.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-09 16:40:42.001,baa91ee6-5d00-4845-bb2a-e3d68366fa5a,
2026-01-10 03:00:00.202,,2026-01-10 08:05:11.869,2026-01-10 08:05:11.869,,,1.0,6a0eb459-ff9d-4924-bb1a-26e843075097.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-10 07:06:47.999,6a0eb459-ff9d-4924-bb1a-26e843075097,
2026-01-10 07:06:48.000,,2026-01-10 08:05:11.974,2026-01-10 08:05:11.974,,,1.0,a86bd548-8a01-46eb-aab7-2887c2da1e6a.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-10 07:09:00.000,a86bd548-8a01-46eb-aab7-2887c2da1e6a,
2026-01-10 07:09:00.000,,2026-01-10 08:05:12.016,2026-01-10 08:05:12.016,,,1.0,0e5b1630-d83f-4c82-9e3b-d54cc8f136b2.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-10 07:16:55.000,0e5b1630-d83f-4c82-9e3b-d54cc8f136b2,
2026-01-10 07:16:55.000,,2026-01-10 08:05:12.077,2026-01-10 08:05:12.077,,,1.0,17c72120-e8dc-4878-8b46-833a92486e3c.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-10 07:43:38.000,17c72120-e8dc-4878-8b46-833a92486e3c,
2026-01-10 07:43:38.000,,2026-01-10 08:05:12.118,2026-01-10 08:05:12.118,,,1.0,45063095-d18d-4537-93ad-3c1ded4fde70.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-10 07:57:24.000,45063095-d18d-4537-93ad-3c1ded4fde70,
2026-01-10 07:57:24.000,,2026-01-10 08:05:12.244,2026-01-10 08:05:12.244,,,1.0,553d46b1-8bd4-4402-b208-357eb0084cc5.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-10 08:04:52.000,553d46b1-8bd4-4402-b208-357eb0084cc5,
2026-01-10 08:04:52.000,,2026-01-10 11:57:12.201,2026-01-10 11:57:12.201,,,1.0,9e116b73-17a2-46e9-ae3b-c7a98a940708.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-10 08:48:58.000,9e116b73-17a2-46e9-ae3b-c7a98a940708,
2026-01-10 08:48:58.000,,2026-01-10 11:57:12.319,2026-01-10 11:57:12.319,,,1.0,f77b0bba-8cc3-4f53-a6c9-f2bdea389b5c.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-10 08:55:35.000,f77b0bba-8cc3-4f53-a6c9-f2bdea389b5c,
2026-01-10 08:55:35.000,,2026-01-10 13:59:13.295,2026-01-10 13:59:13.295,,,1.0,52d82f9a-aefd-4e1a-84dc-50287825b7a8.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-10 13:42:25.000,52d82f9a-aefd-4e1a-84dc-50287825b7a8,
2026-01-10 13:42:24.999,,2026-01-10 15:34:47.725,2026-01-10 15:34:47.692,,,2.0,93a2a7da-e32d-46cd-b2ea-f785f2e836d1.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-10 14:01:39.000,93a2a7da-e32d-46cd-b2ea-f785f2e836d1,
2026-01-11 03:00:00.212,,2026-01-11 13:11:04.313,2026-01-11 13:11:04.313,,,1.0,0ed18318-6282-45aa-bae8-c250952f49f8.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-11 13:10:20.000,0ed18318-6282-45aa-bae8-c250952f49f8,
2026-01-12 03:00:00.000,,2026-01-12 13:18:45.765,2026-01-12 13:18:45.765,,,1.0,94e215b4-eaaa-426d-8e1f-85a8f12a8b4a.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-12 13:18:27.000,94e215b4-eaaa-426d-8e1f-85a8f12a8b4a,
2026-01-12 13:18:27.000,,2026-01-12 13:34:40.471,2026-01-12 13:34:40.471,,,1.0,6e8a2d43-948e-40c2-9e7c-c2970b68065a.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-12 13:33:51.000,6e8a2d43-948e-40c2-9e7c-c2970b68065a,
2026-01-12 13:33:51.000,,2026-01-12 19:20:39.531,2026-01-12 19:20:39.531,,,1.0,0ac62544-3b1d-49cb-a013-b2fc92da7767.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-12 19:20:21.000,0ac62544-3b1d-49cb-a013-b2fc92da7767,
2026-01-12 19:20:21.000,,2026-01-12 20:24:31.532,2026-01-12 20:24:31.532,,,1.0,d0e80aa5-9cbe-4c56-bd9e-89e77db33ac0.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-12 20:16:13.000,d0e80aa5-9cbe-4c56-bd9e-89e77db33ac0,
2026-01-14 03:00:05.845,,2026-01-14 12:09:38.752,2026-01-14 12:09:38.752,,,1.0,69c7e9d3-508e-413b-9a8a-2719de255376.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-14 12:01:55.999,69c7e9d3-508e-413b-9a8a-2719de255376,
2026-01-14 12:01:55.809,,2026-01-14 14:44:09.488,2026-01-14 14:44:09.488,,,1.0,8f412da7-8176-45ab-8dde-ea665909644d.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-14 14:36:56.999,8f412da7-8176-45ab-8dde-ea665909644d,
2026-01-14 14:36:57.000,,2026-01-14 19:06:08.981,2026-01-14 19:06:08.981,,,1.0,21a73a04-7732-4d38-a8bd-1db2198c2689.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-14 19:01:00.000,21a73a04-7732-4d38-a8bd-1db2198c2689,
2026-01-15 03:00:01.210,,2026-01-15 13:45:51.573,2026-01-15 13:45:51.573,,,1.0,8b8946c5-e5ba-49b5-8e51-f4dd9623850d.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-15 13:42:14.000,8b8946c5-e5ba-49b5-8e51-f4dd9623850d,
2026-01-15 13:42:10.390,,2026-01-15 17:18:29.753,2026-01-15 17:18:29.753,,,1.0,e96863cf-b6b9-45e6-9fe4-51b1e36e907d.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-15 17:17:48.000,e96863cf-b6b9-45e6-9fe4-51b1e36e907d,
2026-01-16 03:00:00.215,,2026-01-16 09:50:13.024,2026-01-16 09:50:13.024,,,1.0,da0f695a-5295-4d47-bc04-3795236322de.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-16 09:47:49.999,da0f695a-5295-4d47-bc04-3795236322de,
2026-01-16 09:47:50.106,,2026-01-16 17:59:30.936,2026-01-16 17:59:30.936,,,1.0,e95d2cb2-1f5c-4837-8c67-4e8db73be257.raw_data.json,UTC-0300,tWUO8ZL77Z,com.sec.android.app.shealth,2026-01-16 17:57:33.000,e95d2cb2-1f5c-4837-8c67-4e8db73be257,
