com.samsung.health.respiratory_rate,6307003,2
create_sh_ver,start_time,custom,binning_data,modify_sh_ver,average,lower_limit,update_time,create_time,client_data_id,upper_limit,client_data_ver,is_outlier,pplib_version,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
63060051,2025-12-13 06:45:00.000,,3eb58064-1f6b-4979-92e6-af80fbf775a7.binning_data.json,63060051,11.266632,11.245037,2025-12-13 10:21:49.991,2025-12-13 10:21:49.991,,11.37985,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-13 09:58:00.000,3eb58064-1f6b-4979-92e6-af80fbf775a7,
63060051,2025-12-14 02:42:00.000,,d3c1623a-081b-419b-b7c4-fa931c96eef2.binning_data.json,63060051,11.990075,11.245037,2025-12-14 05:00:32.470,2025-12-14 05:00:32.470,,11.37985,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-14 04:34:00.000,d3c1623a-081b-419b-b7c4-fa931c96eef2,
63060051,2025-12-14 06:36:00.000,,aaaa5624-b779-4684-b694-c6e44db8dda0.binning_data.json,63060051,11.360519,11.2009735,2025-12-14 10:06:06.708,2025-12-14 10:06:06.708,,11.52536,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-14 09:43:00.000,aaaa5624-b779-4684-b694-c6e44db8dda0,
63060051,2025-12-14 23:52:00.000,,f36b39e0-2a18-4630-a402-7e60b33cba4e.binning_data.json,63060051,12.17369,11.2009735,2025-12-15 02:34:11.462,2025-12-15 02:34:11.462,,11.52536,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-15 02:34:00.000,f36b39e0-2a18-4630-a402-7e60b33cba4e,
63060051,2025-12-15 03:14:00.000,,8b6282f5-4b95-49b9-95b2-59ee3beb28b8.binning_data.json,63060051,11.249648,11.2009735,2025-12-15 10:20:56.375,2025-12-15 10:20:56.375,,11.52536,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-15 09:57:00.000,8b6282f5-4b95-49b9-95b2-59ee3beb28b8,
63060051,2025-12-16 03:04:00.000,,9ea65ee7-4744-4abc-bf2d-d31f23cdbef9.binning_data.json,63060051,12.029347,11.2009735,2025-12-16 09:40:55.275,2025-12-16 09:40:55.275,,11.52536,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-16 09:17:00.000,9ea65ee7-4744-4abc-bf2d-d31f23cdbef9,
63060051,2025-12-17 03:25:00.000,,8acc4947-18db-48d5-84b6-2cdd4d97ccd5.binning_data.json,63060051,11.529814,11.247512,2025-12-17 09:32:41.819,2025-12-17 09:32:41.819,,11.526635,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-17 09:09:00.000,8acc4947-18db-48d5-84b6-2cdd4d97ccd5,
63060051,2025-12-18 01:25:00.000,,be969897-cb75-4d8e-a032-e8ce21d4b450.binning_data.json,63060051,11.478762,11.255545,2025-12-18 06:07:30.138,2025-12-18 06:07:30.138,,11.5256,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-18 05:44:00.000,be969897-cb75-4d8e-a032-e8ce21d4b450,
63060051,2025-12-18 06:55:00.000,,00f66edf-d2f1-4e70-bd7c-f0d4b9fc7916.binning_data.json,63060051,12.101136,11.265038,2025-12-18 10:49:14.566,2025-12-18 10:49:14.566,,11.517454,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-18 10:24:00.000,00f66edf-d2f1-4e70-bd7c-f0d4b9fc7916,
63060051,2025-12-19 03:07:00.000,,fc4c1220-d406-44b0-b83a-ef57247f8c75.binning_data.json,63060051,11.389428,11.309092,2025-12-19 10:16:19.935,2025-12-19 10:16:19.935,,11.520004,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-19 09:54:00.000,fc4c1220-d406-44b0-b83a-ef57247f8c75,
63060051,2025-12-20 02:58:00.000,,cbe19a88-1c8a-414d-b76f-e45c8e534d14.binning_data.json,63060051,11.056842,11.309092,2025-12-20 09:07:56.202,2025-12-20 09:07:56.202,,11.520004,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-20 08:43:00.000,cbe19a88-1c8a-414d-b76f-e45c8e534d14,
63060051,2025-12-20 09:31:00.000,,2a5c6126-4e34-4944-8676-4a372b9fc5d9.binning_data.json,63060051,12.365264,11.309092,2025-12-20 10:45:27.704,2025-12-20 10:45:27.704,,11.520004,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-20 10:24:00.000,2a5c6126-4e34-4944-8676-4a372b9fc5d9,
63060051,2025-12-21 05:37:00.000,,a3a7637d-9336-4d82-b4c5-03dea09aecb2.binning_data.json,63060051,11.332943,11.34576,2025-12-21 09:51:18.455,2025-12-21 09:51:18.455,,11.522203,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-21 09:26:00.000,a3a7637d-9336-4d82-b4c5-03dea09aecb2,
63060051,2025-12-21 09:58:00.000,,446771c8-a947-42b4-8044-8f9056313715.binning_data.json,63060051,11.071003,11.34576,2025-12-21 12:30:53.324,2025-12-21 12:30:53.324,,11.522203,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-21 12:05:00.000,446771c8-a947-42b4-8044-8f9056313715,
63060051,2025-12-22 06:02:00.000,,f2e11094-789b-433e-9231-4e4466f0abd4.binning_data.json,63060051,11.435696,11.34576,2025-12-22 09:17:42.592,2025-12-22 09:17:42.592,,11.522203,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-22 08:52:00.000,f2e11094-789b-433e-9231-4e4466f0abd4,
63060051,2025-12-22 09:24:00.000,,3da06ae2-9cf4-4ea3-960f-46228419b553.binning_data.json,63060051,11.715469,11.362865,2025-12-22 12:02:52.767,2025-12-22 12:02:52.767,,11.523283,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-22 11:40:00.000,3da06ae2-9cf4-4ea3-960f-46228419b553,
63070031,2025-12-23 08:04:00.000,,84a9b7d0-d9bc-4949-a270-9c796294e4bb.binning_data.json,63070031,11.2519455,11.362865,2025-12-23 10:42:40.499,2025-12-23 10:42:40.499,,11.523283,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-23 10:19:00.000,84a9b7d0-d9bc-4949-a270-9c796294e4bb,
63070031,2025-12-24 04:14:00.000,,5ff14e40-836e-495b-b577-b9dc0309c14d.binning_data.json,63070031,13.249162,11.370706,2025-12-24 05:37:18.725,2025-12-24 05:37:18.725,,11.520986,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-24 05:14:00.000,5ff14e40-836e-495b-b577-b9dc0309c14d,
63070031,2025-12-24 05:46:00.000,,1d12a5da-299a-40de-8830-89ecd7df99a3.binning_data.json,63070031,11.8267145,11.370706,2025-12-24 07:54:45.080,2025-12-24 07:54:45.080,,11.520986,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-24 07:28:00.000,1d12a5da-299a-40de-8830-89ecd7df99a3,
63070031,2025-12-24 08:01:00.000,,4c8e7c71-ad0d-4890-beae-98151a4a015c.binning_data.json,63070031,11.925279,11.370706,2025-12-24 10:37:09.101,2025-12-24 10:37:09.101,,11.520986,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-24 10:17:00.000,4c8e7c71-ad0d-4890-beae-98151a4a015c,
63070031,2025-12-25 04:28:00.000,,0fcf6326-e5bf-4f59-9a34-b23cffe3ac14.binning_data.json,63070031,11.919744,11.295585,2025-12-25 11:19:59.681,2025-12-25 11:19:59.681,,11.544951,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-25 11:00:00.000,0fcf6326-e5bf-4f59-9a34-b23cffe3ac14,
63070031,2025-12-26 06:45:00.000,,86a69e90-1fbe-47bb-9b85-9aee9c981c85.binning_data.json,63070031,12.268731,11.295585,2025-12-26 09:16:09.297,2025-12-26 09:16:09.297,,11.544951,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-26 08:48:00.000,86a69e90-1fbe-47bb-9b85-9aee9c981c85,
63070031,2025-12-27 04:08:00.000,,d7891628-5416-426c-b254-1e3dfc82aa07.binning_data.json,63070031,11.129569,11.291515,2025-12-27 09:57:14.189,2025-12-27 09:57:14.189,,11.505583,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-27 09:53:00.000,d7891628-5416-426c-b254-1e3dfc82aa07,
63070031,2025-12-28 06:11:00.000,,01316717-b917-4514-a536-695350c90faf.binning_data.json,63070031,11.393522,11.25733,2025-12-28 08:46:09.127,2025-12-28 08:46:09.127,,11.491451,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-28 08:21:00.000,01316717-b917-4514-a536-695350c90faf,
63070031,2025-12-28 09:08:00.000,,c68e26b1-1ccb-4192-ae7f-085bc5234093.binning_data.json,63070031,11.766351,11.2471075,2025-12-28 10:57:28.089,2025-12-28 10:57:28.089,,11.4850855,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-28 10:33:00.000,c68e26b1-1ccb-4192-ae7f-085bc5234093,
63070031,2025-12-29 02:51:00.000,,03bd0d05-188d-4ae8-8ec0-64b405ec41b2.binning_data.json,63070031,11.619563,11.2468605,2025-12-29 10:56:17.887,2025-12-29 10:56:17.887,,11.461544,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-29 10:48:00.000,03bd0d05-188d-4ae8-8ec0-64b405ec41b2,
63070031,2025-12-30 05:09:00.000,,fb3aa731-2d61-416a-9aa6-372051e2a3ff.binning_data.json,63070031,11.702577,11.233748,2025-12-30 08:41:10.545,2025-12-30 08:41:10.545,,11.456834,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-30 08:19:00.000,fb3aa731-2d61-416a-9aa6-372051e2a3ff,
63070031,2025-12-31 02:31:00.000,,91e0c360-c1ac-40a6-bb33-c28dd57ee173.binning_data.json,63070031,11.348388,11.219104,2025-12-31 07:01:57.147,2025-12-31 07:01:57.147,,11.439057,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-31 06:38:00.000,91e0c360-c1ac-40a6-bb33-c28dd57ee173,
63070031,2025-12-31 09:00:00.000,,1a19f595-d6cd-47be-aeef-a3e2528d0318.binning_data.json,63070031,14.429881,11.204807,2025-12-31 10:23:43.778,2025-12-31 10:23:43.778,,11.4198,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2025-12-31 10:23:00.000,1a19f595-d6cd-47be-aeef-a3e2528d0318,
63070031,2026-01-01 04:24:00.000,,bad8aac8-492f-4658-b06a-80e2e3877e4b.binning_data.json,63070031,11.524603,11.204807,2026-01-01 10:13:59.524,2026-01-01 10:13:59.524,,11.4198,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-01 09:50:00.000,bad8aac8-492f-4658-b06a-80e2e3877e4b,
63070031,2026-01-02 01:57:00.000,,2f6f4a1a-2420-4a21-ae00-9f4ea9311312.binning_data.json,63070031,10.991708,11.209561,2026-01-02 07:36:54.795,2026-01-02 07:36:54.795,,11.453265,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-02 07:14:00.000,2f6f4a1a-2420-4a21-ae00-9f4ea9311312,
63070031,2026-01-02 07:49:00.000,,f1a92a72-c5d2-4222-98d5-a941e35a769e.binning_data.json,63070031,12.435834,11.209561,2026-01-02 09:28:09.793,2026-01-02 09:28:09.793,,11.453265,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-02 09:28:00.000,f1a92a72-c5d2-4222-98d5-a941e35a769e,
63070031,2026-01-04 05:21:00.000,,b0d8b17b-d2d6-4ab6-9c29-3b51ffa2fc44.binning_data.json,63070031,11.507487,11.213598,2026-01-04 07:42:47.747,2026-01-04 07:42:47.747,,11.4587345,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-04 07:30:00.000,b0d8b17b-d2d6-4ab6-9c29-3b51ffa2fc44,
63070031,2026-01-05 03:14:00.000,,37ab0075-7185-412f-b8d7-9c3df470b829.binning_data.json,63070031,11.28983,11.200304,2026-01-05 09:35:38.800,2026-01-05 09:35:38.800,,11.42845,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-05 09:25:00.000,37ab0075-7185-412f-b8d7-9c3df470b829,
63070031,2026-01-06 05:01:00.000,,0894301c-ab4d-45a6-b060-89eac9717113.binning_data.json,63070031,11.387587,11.231624,2026-01-06 09:09:59.780,2026-01-06 09:09:59.780,,11.434579,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-06 09:07:00.000,0894301c-ab4d-45a6-b060-89eac9717113,
63070031,2026-01-07 04:55:00.000,,5ff4e02c-dae9-4748-9c71-bf023bfe83e4.binning_data.json,63070031,11.570944,11.237892,2026-01-07 09:29:31.151,2026-01-07 09:29:31.151,,11.44574,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-07 09:07:00.000,5ff4e02c-dae9-4748-9c71-bf023bfe83e4,
63070031,2026-01-08 04:13:00.000,,80f8fd51-13e9-4460-a786-b6566922ebe1.binning_data.json,63070031,11.784691,11.237892,2026-01-08 09:35:53.279,2026-01-08 09:35:53.279,,11.44574,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-08 09:13:00.000,80f8fd51-13e9-4460-a786-b6566922ebe1,
63070031,2026-01-09 02:38:00.000,,c9aa60fc-ee73-43eb-8ea3-12ebdbbb783c.binning_data.json,63070031,11.940953,11.251187,2026-01-09 07:59:04.065,2026-01-09 07:59:04.065,,11.46008,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-09 07:58:00.000,c9aa60fc-ee73-43eb-8ea3-12ebdbbb783c,
63070031,2026-01-09 08:02:00.000,,dca17b7b-2062-4db8-8b41-e410ca348ee7.binning_data.json,63070031,13.419856,11.251187,2026-01-09 09:21:32.863,2026-01-09 09:21:32.863,,11.46008,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-09 08:56:00.000,dca17b7b-2062-4db8-8b41-e410ca348ee7,
63070031,2026-01-10 02:35:00.000,,c1dd8f7f-8a98-4e7b-9ae5-7c28f440cace.binning_data.json,63070031,11.997351,11.268659,2026-01-10 06:42:30.225,2026-01-10 06:42:30.225,,11.466815,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-10 06:36:00.000,c1dd8f7f-8a98-4e7b-9ae5-7c28f440cace,
63070031,2026-01-11 03:31:00.000,,0670788f-4d5e-4135-b791-4e1f181d83c7.binning_data.json,63070031,11.819925,11.258497,2026-01-11 09:45:19.761,2026-01-11 09:45:19.761,,11.479221,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-11 09:38:00.000,0670788f-4d5e-4135-b791-4e1f181d83c7,
63070031,2026-01-13 01:55:00.000,,e6c8808a-bd17-410c-bb55-e677e2fb5b9a.binning_data.json,63070031,11.408365,11.37662,2026-01-13 07:45:54.281,2026-01-13 07:45:54.281,,11.467456,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-13 07:23:00.000,e6c8808a-bd17-410c-bb55-e677e2fb5b9a,
63070031,2026-01-13 07:43:00.000,,fb1ab97d-455f-4956-9c0e-d0094f8daee6.binning_data.json,63070031,11.545848,11.37662,2026-01-13 10:17:45.566,2026-01-13 10:17:45.566,,11.467456,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-13 10:16:00.000,fb1ab97d-455f-4956-9c0e-d0094f8daee6,
63070031,2026-01-14 00:37:00.000,,dbaf093f-6458-4a92-acd5-6e0dccbe668d.binning_data.json,63070031,11.818368,11.374278,2026-01-14 04:21:34.503,2026-01-14 04:21:34.503,,11.42806,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-14 03:56:00.000,dbaf093f-6458-4a92-acd5-6e0dccbe668d,
63070031,2026-01-14 05:40:00.000,,87c2c9de-c501-40ca-86d4-5911c8baccea.binning_data.json,63070031,11.238243,11.374278,2026-01-14 09:02:08.994,2026-01-14 09:02:08.994,,11.42806,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-14 09:02:00.000,87c2c9de-c501-40ca-86d4-5911c8baccea,
63070031,2026-01-15 01:09:00.000,,17821645-1b8e-4f68-bea5-13ebdffed2bb.binning_data.json,63070031,11.229827,11.348491,2026-01-15 09:40:08.261,2026-01-15 09:40:08.261,,11.426484,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-15 09:40:00.000,17821645-1b8e-4f68-bea5-13ebdffed2bb,
63070031,2026-01-16 02:52:00.000,,d55e9026-6b88-4f80-9bca-cf72bf82406f.binning_data.json,63070031,12.13702,11.340787,2026-01-16 04:56:18.307,2026-01-16 04:56:18.307,,11.431363,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-16 04:26:00.000,d55e9026-6b88-4f80-9bca-cf72bf82406f,
63070031,2026-01-16 06:11:00.000,,289c3ed8-b9f2-4ca2-80a0-1777aaaef49b.binning_data.json,63070031,11.562866,11.340787,2026-01-16 09:13:04.463,2026-01-16 09:13:04.463,,11.431363,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-16 09:06:00.000,289c3ed8-b9f2-4ca2-80a0-1777aaaef49b,
63070031,2026-01-17 03:04:00.000,,4b1c7491-4255-4c1f-b81f-22ba2b2a051c.binning_data.json,63070031,11.877329,11.340787,2026-01-17 07:14:36.292,2026-01-17 07:14:36.292,,11.431363,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-17 07:09:00.000,4b1c7491-4255-4c1f-b81f-22ba2b2a051c,
63070031,2026-01-17 07:20:00.000,,0a91f898-98dc-4edf-ba03-7979639c6872.binning_data.json,63070031,11.19615,11.340787,2026-01-17 08:58:53.884,2026-01-17 08:58:53.884,,11.431363,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-17 08:36:00.000,0a91f898-98dc-4edf-ba03-7979639c6872,
63070031,2026-01-17 08:59:00.000,,97d87bd5-62b6-45eb-9bd6-fd16c844e9d6.binning_data.json,63070031,11.756478,11.340787,2026-01-17 09:59:08.971,2026-01-17 09:59:08.971,,11.431363,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-17 09:59:00.000,97d87bd5-62b6-45eb-9bd6-fd16c844e9d6,
63070031,2026-01-18 04:00:00.000,,0f59d449-631a-49b6-8d05-f1eae8f88d30.binning_data.json,63070031,11.288865,11.282675,2026-01-18 10:17:45.011,2026-01-18 10:17:45.011,,11.405489,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-18 10:07:00.000,0f59d449-631a-49b6-8d05-f1eae8f88d30,
63070031,2026-01-19 04:48:00.000,,073043b8-a94b-4250-9b13-5f09d1090435.binning_data.json,63070031,11.166788,11.212977,2026-01-19 11:01:16.492,2026-01-19 11:01:16.492,,11.413154,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-19 10:49:00.000,073043b8-a94b-4250-9b13-5f09d1090435,
63070031,2026-01-20 04:39:00.000,,4a71dca3-fabc-4d53-b758-f5ea4ee96111.binning_data.json,63070031,11.26344,11.265758,2026-01-20 08:49:30.019,2026-01-20 08:49:30.019,,11.402976,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-20 08:25:00.000,4a71dca3-fabc-4d53-b758-f5ea4ee96111,
63070031,2026-01-20 08:51:00.000,,69eb02de-57b7-4e34-bef3-eda93d00985e.binning_data.json,63070031,13.178205,10.507351,2026-01-20 09:31:31.335,2026-01-20 09:31:31.335,,12.223961,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-20 09:31:00.000,69eb02de-57b7-4e34-bef3-eda93d00985e,
63070031,2026-01-20 09:36:00.000,,4c488587-15cc-44e1-bdc8-d3f849f432d0.binning_data.json,63070031,13.072606,11.272206,2026-01-20 10:10:42.666,2026-01-20 10:10:42.666,,11.385016,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-20 09:48:00.000,4c488587-15cc-44e1-bdc8-d3f849f432d0,
63070031,2026-01-21 05:53:00.000,,9a9a97fb-1b5a-4a19-bfcd-f945e2db5d05.binning_data.json,63070031,11.395207,11.288212,2026-01-21 10:07:35.762,2026-01-21 10:07:35.762,,11.396257,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-21 10:02:00.000,9a9a97fb-1b5a-4a19-bfcd-f945e2db5d05,
63070031,2026-01-22 06:33:00.000,,d72dab93-7442-4b90-8272-4a7a3fb9483d.binning_data.json,63070031,11.374854,11.288212,2026-01-22 08:17:20.387,2026-01-22 08:17:20.387,,11.396257,,0,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-22 07:53:00.000,d72dab93-7442-4b90-8272-4a7a3fb9483d,
63070031,2026-01-22 08:17:00.000,,a4af2557-6b31-48a7-80da-d01debc9b3c3.binning_data.json,63070031,10.624586,11.288212,2026-01-22 11:58:20.697,2026-01-22 11:58:20.697,,11.396257,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-22 11:42:00.000,a4af2557-6b31-48a7-80da-d01debc9b3c3,
63070031,2026-01-23 02:35:00.000,,30ec05d8-1a08-4112-b57c-256467a8bf76.binning_data.json,63070031,10.89745,11.288212,2026-01-23 08:40:39.435,2026-01-23 08:40:39.435,,11.396257,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-23 08:16:00.000,30ec05d8-1a08-4112-b57c-256467a8bf76,
63070031,2026-01-23 08:36:00.000,,77c877da-6d27-4d3a-921d-bc2b24d5218c.binning_data.json,63070031,12.320326,11.288212,2026-01-23 09:57:51.486,2026-01-23 09:57:51.486,,11.396257,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-23 09:34:00.000,77c877da-6d27-4d3a-921d-bc2b24d5218c,
63070031,2026-01-24 04:34:00.000,,b1512f8a-50e4-4b6c-a2fc-2547f6c7569e.binning_data.json,63070031,11.22757,11.282428,2026-01-24 10:36:34.176,2026-01-24 10:36:34.176,,11.384946,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-24 10:12:00.000,b1512f8a-50e4-4b6c-a2fc-2547f6c7569e,
63070031,2026-01-24 18:58:00.000,,038f83eb-eb18-4339-8f60-c3632eaa22c4.binning_data.json,63070031,13.779979,11.282428,2026-01-24 20:25:26.487,2026-01-24 20:25:26.487,,11.384946,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-24 20:02:00.000,038f83eb-eb18-4339-8f60-c3632eaa22c4,
63070031,2026-01-25 03:08:00.000,,21f1317d-50bf-4e28-a10d-3fd1eae15b92.binning_data.json,63070031,11.47578,11.282428,2026-01-25 09:59:45.368,2026-01-25 09:59:45.368,,11.384946,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-25 09:34:00.000,21f1317d-50bf-4e28-a10d-3fd1eae15b92,
63070031,2026-01-26 03:23:00.000,,5a963a74-dbff-4358-9316-941cb6dbf734.binning_data.json,63070031,12.20668,11.282428,2026-01-26 07:58:01.124,2026-01-26 07:58:01.124,,11.384946,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-26 07:31:00.000,5a963a74-dbff-4358-9316-941cb6dbf734,
63070031,2026-01-26 08:10:00.000,,00adb7a8-2dba-4ff9-95dd-e248d5573d5f.binning_data.json,63070031,12.545396,11.282428,2026-01-26 10:46:28.476,2026-01-26 10:46:28.476,,11.384946,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-26 10:38:00.000,00adb7a8-2dba-4ff9-95dd-e248d5573d5f,
63070031,2026-01-27 04:39:00.000,,b9ef3f41-c234-45c9-9bb3-61c5952bb1ff.binning_data.json,63070031,12.430964,11.076096,2026-01-27 11:09:48.523,2026-01-27 11:09:48.523,,12.027647,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-27 10:45:00.000,b9ef3f41-c234-45c9-9bb3-61c5952bb1ff,
63070031,2026-01-28 05:49:00.000,,f469b0d3-8721-46fd-ba27-c4090d4a7637.binning_data.json,63070031,11.784166,11.2916975,2026-01-28 10:25:49.152,2026-01-28 10:25:49.152,,11.4215765,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-28 10:02:00.000,f469b0d3-8721-46fd-ba27-c4090d4a7637,
63070031,2026-01-29 04:33:00.000,,5a01b7bc-5d02-41fe-b55c-8eb0817b5a9c.binning_data.json,63070031,11.702976,11.2916975,2026-01-29 11:44:55.179,2026-01-29 11:44:55.179,,11.4215765,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-29 11:44:00.000,5a01b7bc-5d02-41fe-b55c-8eb0817b5a9c,
63070031,2026-01-30 01:47:00.000,,5e327453-2050-4471-85c1-dcaa33fd85c8.binning_data.json,63070031,11.791086,11.2916975,2026-01-30 10:10:37.140,2026-01-30 10:10:37.140,,11.4215765,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-30 09:44:00.000,5e327453-2050-4471-85c1-dcaa33fd85c8,
63070031,2026-01-31 05:54:00.000,,79d34ed8-8bba-49d1-9bf0-fc962d96a7dc.binning_data.json,63070031,12.042586,11.2916975,2026-01-31 07:20:37.112,2026-01-31 07:20:37.112,,11.4215765,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-31 06:57:00.000,79d34ed8-8bba-49d1-9bf0-fc962d96a7dc,
63070031,2026-01-31 07:14:00.000,,2d2bb95b-04cb-4b24-8e3e-93fdf79a5444.binning_data.json,63070031,11.704562,11.2916975,2026-01-31 10:23:04.136,2026-01-31 10:23:04.136,,11.4215765,,1,1.01.04,UTC-0300,tWUO8ZL77Z,,com.sec.android.app.shealth,2026-01-31 10:02:00.000,2d2bb95b-04cb-4b24-8e3e-93fdf79a5444,
